Id,Name,Zone,Toldescribe,Description,Tel,Add,Zipcode,Region,Town,Travellinginfo,Opentime,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Map,Gov,Px,Py,Orgclass,Class1,Class2,Class3,Level,Website,Parkinginfo,Parkinginfo_Px,Parkinginfo_Py,Ticketinfo,Remarks,Keyword,Changetime
C1_A15010200H_000128,小台灣,,小台灣位於澎湖縣七美嶼的東北方，由牛母坪沿著濱海公路往北走，經過斜坡路段時會看到一個觀景涼亭，站在涼亭上即可觀賞到經年累月海浪拍蝕的結果，成為形狀酷似小台灣的海蝕平台，因此稱作七美小台灣，還有狀似龜山島的岩石在同樣的位置，在海水退潮時形狀更為明顯。,小台灣位於澎湖縣七美嶼的東北方，由牛母坪沿著濱海公路往北走，經過斜坡路段時會看到一個觀景涼亭，站在涼亭上即可觀賞到經年累月海浪拍蝕的結果，成為形狀酷似小台灣的海蝕平台，因此稱作七美小台灣，還有狀似龜山島的岩石在同樣的位置，在海水退潮時形狀更為明顯。,886-6-9972154,澎湖縣七美鄉東湖村,883,澎湖縣,七美鄉,1. 小臺灣位於七美鄉，可選擇搭機或搭船前往七美鄉，到達後再選擇騎乘機車或搭乘遊覽車前往，自南滬港沿澎43號鄉道，經月鯉灣遊憩區接海邊道路往北即可到達小臺灣。2. 選擇搭船，需自巿區南海遊艇碼頭搭乘車管處交通船或民營快艇(僅旺季行駛)前往，船行時間約70分鐘(交通船需時2小時)。3. 選擇搭機，每日皆有德安航空往返馬公，七美和高雄間。,Sun 24 hours；Mon 24 hours；Tue 24 hours；Wed 24 hours；Thu 24 hours；Fri 24 hours；Sat 24 hours,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20140815083048936.jpg,七美小台灣,,,,,,A15010200H,119.44357,23.20843,,11,,,9,,,,,,,,2023/10/30 14:49
C1_A15010200H_000129,雙心石滬,,石滬是先民智慧的展現，它是利用玄武岩和珊瑚礁所砌築的捕魚陷阱，而七美的雙心石滬因造型浪漫，吸引眾多的情侶前來，儼然成為澎湖觀光的代表景點。雙心石滬是澎湖地區眾多石滬中，保留最完整的石滬，若要觀看雙心石滬必須先確認每日的退潮時間，才能順利看到完整的石滬雙心形狀。追星資訊雙心石滬、龍埕、燈塔等七美的各個景點，也是常在MV或廣告片出現，尤其是雙心石滬，劉燁「愛無界鎖定今生」、廣告片「?Canon EOS 650D -澎湖篇」，還有「原味的夏天」中爺爺的私生女去尋找她媽媽所遺留下來卡片中的場景，都是這兒。看看環景(Go),石滬是先民智慧的展現，它是利用玄武岩和珊瑚礁所砌築的捕魚陷阱。而七美的雙心石滬因造型浪漫，吸引眾多的情侶前來，儼然成為澎湖觀光的代表景點。,886-6-9972154,澎湖縣七美鄉雙心石滬,883,澎湖縣,七美鄉,1. 七美遊客中心位於七美鄉南滬港旁，搭船前往七美鄉時，一下船即可看到七美遊客中心。2. 搭船的澎友，請自巿區南海遊艇碼頭（新營路25號）搭乘車管處交通船或民營快艇（僅旺季行駛）前往，船行時間約70分鐘（交通船約2小時）。3.選擇搭機，每日皆有德安航空往返馬公，七美和高雄間。,Sun 24 hours；Mon 24 hours；Tue 24 hours；Wed 24 hours；Thu 24 hours；Fri 24 hours；Sat 24 hours,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20160907103937579129421.jpg,2011攝影比賽-銀牌-雙心之美-林信宏,,,,,,A15010200H,119.44697,23.22022,,11,,,9,,,,,,,,2023/10/30 14:49
C1_A15010200H_000130,南嶼城,,南嶼城是七美早期作為抵禦外來侵略的防衛設施，在拱型玄武石門內側，嵌有「重修南嶼城記」石碑，南嶼城全部採用玄武岩堆砌而成，有著方正雄偉的格局，拱型城門揭露著一絲絲古意，傍晚時分，落日餘暉泛著柔光，別有一番浪漫風情。,南嶼城是七美早期作為抵禦外來侵略的防衛設施，在拱型玄武石門內側，嵌有「重修南嶼城記」石碑，南嶼城全部採用玄武岩堆砌而成，有著方正雄偉的格局，拱型城門揭露著一絲絲古意，傍晚時分，落日餘暉泛著柔光，別有一番浪漫風情。,886-6-9971007,澎湖縣七美鄉海豐村,883,澎湖縣,七美鄉,,Sun 24 hours；Mon 24 hours；Tue 24 hours；Wed 24 hours；Thu 24 hours；Fri 24 hours；Sat 24 hours,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230208141759006815.jpg,南嶼城,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230208141758881685.png,南嶼城,,,https://goo.gl/d5BhzB,A15010200H,119.43534,23.20878,,1,,,9,,,,,,,,2023/10/30 14:49
C1_A15010200H_000131,望安綠蠵龜觀光保育中心,,潭門港旁不遠處，一座似海龜造型的建築，矗立於望安嶼的東南方。進入館內，望安自然生態盡收眼底，候鳥、保育生物紛紛登場，當然少不了最重要的「綠蠵龜」，除了龜種的特徵辨別及分布環境，海龜與民間祈福活動「上元乞龜」，均為館內耐人尋味的展示內容。值得注意的是佇立於展示廳入口的「好善堂」石碑，碑文記載著130年前望安地區士紳為保護海龜、耕牛而募款，立碑明文以津貼獎勵居民矜憐生命、同時報請官府准以違者重罰，以示恩威並重。現在此碑文已成為早期先民對於海龜生態保育的重要見證。進入綠蠵龜觀光保育中心，首先映入眼簾的是展示大廳，右邊為視聽簡報室，每天上午10點至下午4點整點播放綠蠵龜生態影片，另10人以上團體可預約導覽解說服務，讓學習與參觀成為一種知性趣味的行程海龜相關訊息介紹：海洋保育署友善賞龜專區,潭門港旁不遠處，一座似海龜造型的建築，矗立於望安嶼的東南方。進入館內，望安自然生態盡收眼底，候鳥、保育生物紛紛登場，當然少不了最重要的「綠蠵龜」，除了龜種的特徵辨別及分布環境，海龜與民間祈福活動「上元乞龜」，均為館內耐人尋味的展示內容。,886-6-9991368,澎湖縣望安鄉東安村1號之4,882,澎湖縣,望安鄉,望安綠蠵龜觀光保育中心位於望安鄉，須搭船前往，自巿區南海遊艇碼頭（新營路25號）搭乘車管處交通船或民營快艇(僅旺季行駛)前往，船行時間約40分鐘，到達後騎乘機車前往。,Sun 09:00~17:00；Mon 09:00~17:00；Tue 09:00~17:00；Wed 09:00~17:00；Thu 09:00~17:00；Fri 09:00~17:00；Sat 09:00~17:00,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230208140822161815.JPG,綠蠵龜觀光保育中心門口,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230208140822114293.jpg,影音互動區,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230208140822224725.jpg,立體模型展示區,https://goo.gl/Bv1C5e,A15010200H,119.50692,23.36496,,2,,,9,,,,,免費入館,,,2025/3/24 16:41
C1_A15010200H_000132,網垵口沙灘,,網垵口沙灘位於望安島南端貝殼砂灘潔淨而無汙染，弧形海灣綿延將近1?公里長。早期由於當地漁船停靠於此，在沙灘上曬網、補網，以及撒網捕魚之情景，故稱之為網垵口，目前已無船隻停泊，而成為當地孩童與遊客戲水的天堂。恬靜與清澈海水、金亮沙子，網垵口之沙灘與夜之美，像個詩人或戀人。若想體驗網垵口沙灘的美景，非得在望安住上一晚不可，也因為此海域之海水色調一日數變，因此被戲稱為「調酒海灘」。玩家秘笈網垵口沙灘早期為望安傳統最大的漁船泊靠區，目前除可戲水、游泳、賞景、聽濤及觀星外，牽罟活動亦為遊客最佳的選擇。,網垵口沙灘位於望安島南端貝殼砂灘潔淨而無汙染，弧形海灣綿延將近1 公里長。早期由於當地漁船停靠於此，在沙灘上曬網、補網，以及撒網捕魚之情景，故稱之為網垵口，目前已無船隻停泊，而成為當地孩童與遊客戲水的天堂。恬靜與清澈海水、金亮沙子，網垵口之沙灘與夜之美，像個詩人或戀人。若想體驗網垵口沙灘的美景，非得在望安住上一晚不可，也因為此海域之海水色調一日數變，因此被戲稱為「調酒海灘」。,886-6-9991575,澎湖縣望安鄉網垵口沙灘,882,澎湖縣,望安鄉,網垵口沙灘位於望安鄉，須搭船前往，自巿區南海遊艇碼頭（新營路25號）搭乘車船處交通船或民營快艇(僅旺季行駛)前往，船行時間約40分鐘，到達後騎乘機車前往。,Sun 24 hours；Mon 24 hours；Tue 24 hours；Wed 24 hours；Thu 24 hours；Fri 24 hours；Sat 24 hours,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230202142537391860.JPG,網垵口沙灘,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230203112738372904.JPG,網垵口沙灘,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230203112738403249.JPG,網垵口沙灘,,A15010200H,119.50316,23.35598,,11,,,9,,,,,,,,2023/10/30 14:47
C1_A15010200H_000133,花宅聚落(中社村),,花宅聚落是澎湖地區保存較完整的澎湖傳統聚落之一。漢人300多年前移民到此，先民觀察地形，周圍山丘環繞，宛如花瓣環繞著花心，於是在花心（山仔尾頂）附近墾地築屋，因此名為「花宅」。台灣光復後，以地理位置在望安鄉本島四個村落的中央，而更名為「中社」村。由於在地人口外流，古厝日見頹圮，花宅鄉親於民國94年成立「台灣花宅聚落古厝保存協會」，以喚起政府的重視。之後經澎湖縣政府公告為「望安花宅聚落」並進一步向文建會申請登入為「重要聚落」，目前刻正研擬再發展計畫中。在花宅的古厝群中，最顯眼的莫過於曾家古厝其書卷造型的窗戶，像極微軟的註冊商標，還有紅磚裸砌成「曾」字型的窗櫺，如同開機的通關密碼般趣味。這是曾家子孫集資自費按原貌修護而成，保存先人產業令人敬佩。追星景點『往回看 青春的腳步不遠?往前看 人生的風味更香眺望生命的真相』─「伯朗咖啡 澎湖篇」廣告片。鋼琴聲伴隨著孩童的笑聲，光影與舞者的舞步交錯，風車、古厝、綠樹與天人菊，青春的爽朗笑聲與靦腆笑容、歷史印刻的斑駁石牆與古厝，碧海、藍天、紅花、白浪，都是澎湖的顏色。廣告片「?Canon EOS 650D -澎湖篇」的光影巷弄及古厝的文字窗，看來，這是攝影者最愛的獵取畫面之一。,花宅聚落是澎湖地區保存較完整的澎湖傳統聚落之一。漢人300多年前移民到此，先民觀察地形，周圍山丘環繞，宛如花瓣環繞著花心於是在花心，（山仔尾頂）附近墾地築屋，因此名為「花宅」。台灣光復後，以地理位置在望安鄉本島四個村落的中央，而更名為「中社」村。,886-6-9991311,澎湖縣望安鄉花宅聚落(中社村),882,澎湖縣,望安鄉,1.花宅古厝（中社村）位於望安鄉，須搭船前往，自巿區南海遊艇碼頭搭乘車船處交通船或民營快艇（僅旺季行駛）前往，船行時間約40分鐘，到達後騎乘機車或搭乘遊覽車前往。,Sun 24 hours；Mon 24 hours；Tue 24 hours；Wed 24 hours；Thu 24 hours；Fri 24 hours；Sat 24 hours,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20170905174627970169338.jpg,花宅聚落一隅,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20140815082814529.JPG,望安中社,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20140318113847797.jpg,花宅聚落（中社村）,,A15010200H,119.49601,23.37013,,1,,,9,,,,,,,,2023/2/3 11:30
C1_A15010200H_000134,天台山,,海拔53公尺的天台山岡丘草原帶為望安島之最高峰，附近是澎湖著名文石產地，山四周草原平坦，偶有牛羊漫步，美景自然天成。天台山已成為眺望望安本島和對岸花嶼最佳的景點。天台山岩層主要為微輝長斑岩塊，其節理成片狀。西側海崖下有壯觀的玄武岩景觀，依循步道下至西邊海岸，可發現一處高達30公尺海蝕洞奇景，微輝長斑岩的節理之美與虎井、桶盤兩島之柱狀玄武岩景觀不同，天台山片狀交錯的節理形成美麗的「石花」。,海拔53公尺的天台山岡丘草原帶為望安島之最高峰，附近是澎湖著名文石產地，山四周草原平坦，偶有牛羊漫步，美景自然天成。天台山已成為眺望望安本島和對岸花嶼最佳的景點。天台山岩層主要為微輝長斑岩塊，其節理成片狀。西側海崖下有壯觀的玄武岩景觀，依循步道下至西邊海岸，可發現一處高達30公尺海蝕洞奇景，微輝長斑岩的節理之美與虎井、桶盤兩島之柱狀玄武岩景觀不同，天台山片狀交錯的節理形成美麗的「石花」。,886-6-9991575,澎湖縣望安鄉天台山,882,澎湖縣,望安鄉,網垵口沙灘位於望安鄉，須搭船前往，自巿區南海遊艇碼頭搭乘車船處交通船或民營快艇(僅旺季行駛)前往，船行時間約40分鐘，到達後騎乘機車或搭乘遊覽車前往。,Sun 24 hours；Mon 24 hours；Tue 24 hours；Wed 24 hours；Thu 24 hours；Fri 24 hours；Sat 24 hours,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230203115608297405.png,天台山,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20140815082940677.JPG,天台山遠眺,,,,A15010200H,119.49371,23.3807,,11,,,9,,,,,,,,2023/10/30 14:46
C1_A15010200H_000135,鴛鴦窟、藏軍洞,,「鴛鴦戲水-鴛鴦窟」位於望安島上東北方，是一座天然的山谷地形，傳說早期因多處的水窟，有鴛鴦在此戲水棲息而得名。外海則有狀似馬鞍的馬鞍山嶼為屏障，因此，在日據時代被日軍打造為重要海軍基地，其中「藏軍洞」就是此區殘存的歷史遺跡。西元1944年日軍奴役望安和將軍兩島的居民，進行挖鑿而成，作為海軍之魚雷快艇基地及特攻隊員的寢室。工程即將完成之際，日本宣布無條件投降，該處基地因此廢棄。多處洞穴早已崩塌，但依稀可見一些遺跡。,「鴛鴦戲水-鴛鴦窟」位於望安島上東北方，是一座天然的山谷地形，傳說早期因多處的水窟，有鴛鴦在此戲水棲息而得名。外海則有狀似馬鞍的馬鞍山嶼為屏障，因此，在日據時代被日軍打造為重要海軍基地，其中「藏軍洞」就是此區殘存的歷史遺跡。,886-6-9991575,澎湖縣望安鄉鴛鴦窟、藏軍洞,882,澎湖縣,望安鄉,鴛鴦窟、藏軍洞位於望安鄉，須搭船前往，自巿區南海遊艇碼頭（新營路25號）搭乘車管處交通船或民營快艇（僅旺季行駛）前往，船行時間約40分鐘，到達後騎乘機車前往。,Sun 24 hours；Mon 24 hours；Tue 24 hours；Wed 24 hours；Thu 24 hours；Fri 24 hours；Sat 24 hours,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230203120053797571.JPG,鴛鴦窟,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230203120053750972.JPG,鴛鴦窟,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230203120052750117.JPG,鴛鴦窟,,A15010200H,119.50047,23.35742,,11,,,9,,,,,,,,2023/10/30 14:46
C1_A15010200H_000136,將軍澳嶼,,當地居民早年因採集珊瑚而致富，因此相當繁榮富庶，漁港街道上小樓房櫛比鱗次，頗有港市風情，而有「小香港」之美稱。?和望安島只相隔一海浬的將軍澳嶼，面積雖然只有望安島五分之一，人口數卻接近望安本島。將軍澳嶼的居民早年因採集珊瑚、文石致富，因而十分繁榮，樓房林立，有著與其他島嶼不同的港都風情，所以有「小香港」、「小高雄」之稱。現在的居民多以捕魚維生，在島上的西側有一座將軍廟和永安宮、天后宮同為村民信仰中心，三座宮廟從其廟內裝飾及碑文便可窺見重修、改建都與漁業發展盛衰息息相關的歷史。?將軍澳嶼周邊有許多島嶼，東側海岸有因形狀像船帆而得名的「船帆嶼」，退潮時會與將軍澳嶼相連，是典型的陸連島，也因此被稱為「將門嶼」。還有像是無人的「忘憂島」，擁有美麗的珊瑚礁生態，可以在知名的浮潛景點金瓜仔礁探索海底世界，並體驗在無人島上遠離喧囂的露營！若是從將軍澳嶼坐船往南邊則可以抵達生態保護區的頭巾嶼，它有著一半黃色的火山角礫岩與一半黑色玄武岩的獨特景觀，在海蝕平台上會看見許多如小水塘的海洋潮池，含養著許多潮間帶的生物，潮池的生態也會隨著漲潮時淹沒潮池而有所改變。除此之外，島上還棲息許多不同種類的燕鷗，像是鳳頭蒼燕鷗、白眉燕鷗等候鳥都會在此停留，可以以巡航的方式在遠處觀察這些燕鷗喔！,當地居民早年因採集珊瑚而致富，因此相當繁榮富庶，漁港街道上小樓房櫛比鱗次，頗有港市風情，而有「小香港」之美稱。,886-6-9991575,澎湖縣望安鄉將軍澳嶼,882,澎湖縣,望安鄉,1.將軍澳需搭船前往。2.上午時分可搭乘車船處交通船至望安後，轉搭計程船至將軍澳。3.下午時分可搭乘光正6號前往將軍澳。4.光正6號往返馬公-將軍澳-望安之間。5.光正6號開船時間 每日14:30 馬公-將軍澳-望安；隔日07:00 望安-將軍澳-馬公,Sun 24 hours；Mon 24 hours；Tue 24 hours；Wed 24 hours；Thu 24 hours；Fri 24 hours；Sat 24 hours,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230208141050396380.jpg,將軍澳嶼,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230208141050505746.jpg,將軍澳嶼,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230208141050443191.jpg,將軍澳嶼,https://goo.gl/xQkXqn,A15010200H,119.52769,23.36662,,11,,,9,,,,,,,,2023/10/30 14:44
C1_A15010200H_000137,第一賓館,,第一賓館是日治時期的建築，有著和洋混合式的外觀，最初的貴賓館是日本政府為了紀念1908年在澎湖海域爆炸的松島艦上罹難的223名官兵，於是在1912年興建松島紀念館並附設貴賓館，主要作為招待日本皇族及高級官員的招待所。後來於1940年因為馬公第一漁港的興建，改建貴賓館到觀音亭北側高地，視野變得更加開闊。二次世界大戰後，國民政府接收貴賓館，蔣中正總統下榻後便從日式裝潢改成西式的起居空間，並興建一座地下戰時指揮所。在金門八二三炮戰時，這裡更是成為指揮作戰計畫的中心。在蔣中正總統遷回台北後便改稱為「第一賓館」。2011年，被公告為縣定古蹟的第一賓館在完成建築主體整修工程後，正式開放民眾參觀。現今，可以看見第一賓館入口處的玄關屋頂為「唐博風式」構造，入口玄關地面和牆面採用澎湖特有的貝殼砂。內部的空間則呈現「蔣公行館」的生活情境，外面還有靜謐優雅的的庭園，讓這座和洋混合式建築顯得格外雅致。,第一賓館是日治時期的建築，有著和洋混合式的外觀，最初的貴賓館是日本政府為了紀念1908年在澎湖海域爆炸的松島艦上罹難的223名官兵，於是在1912年興建松島紀念館並附設貴賓館，主要作為招待日本皇族及高級官員的招待所。後來於1940年因為馬公第一漁港的興建，改建貴賓館到觀音亭北側高地，視野變得更加開闊。,886-6-9269413,澎湖縣馬公市介壽路15號,880,澎湖縣,馬公市,,Sun 09:00~17:00；Mon Close；Tue Close；Wed Close；Thu Close；Fri 09:00~17:00；Sat 09:00~17:00,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230201143329336582.JPG,第一賓館外觀,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230201143329445428.JPG,展示品,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230201143328945589.jpg,舊照片展示,"https://maps.google.com.tw/maps?f=q&hl=zh-TW&q=23.56881,119.56408",A15010200H,119.56408,23.56881,,3,,,6,,,,,全票30元，半票15元，團體票20元,,,2023/10/30 14:44
C1_A15010200H_000138,澎湖廳憲兵隊,,澎湖廳憲兵隊是保有澎湖當地風情的日式建築，位於澎湖縣馬公市西側，舊媽宮城內。澎湖廳憲兵隊主要建築為日式兩層磚木造建築物；日式宿舍擁有沐浴及取暖兩用的磚造煙囪。最特別的部分莫過於位在西邊使用玄武岩所製作的圍牆，前方並有一座地下水池。澎湖廳憲兵隊原本是清朝的澎湖協鎮署，創建於清康熙年間（1684），光緒15（1889）年將協鎮署改為通判衙門時，只有對原有的屋舍做了一些必要修繕，並在署旁增建監房及化善所各一處；直到日治時期大正（1962）、昭和6（1931）年年間改為澎湖廳憲兵分隊時進行了大幅的修繕才擁有了現在的樣貌。民國34（1945）年國民政府時期，做為澎湖防衛司令部運輸組營區，直至民國47（1958）年為因應八二三金門砲戰的局勢才改組馬公港指揮部。澎湖廳憲兵隊經歷清、日治到國民政府時期的使用及改建，不僅在歷史意義、建築藝術性上都有獨特的風貌。周圍也鄰近天后宮、順承門、篤行十村...等古蹟遺址，是喜歡探訪古蹟文化的遊客們最適合的一個景點。,澎湖廳憲兵隊經歷清、日治到國民政府時期的使用及改建，不僅在歷史意義、建築藝術性上都有獨特的風貌。周圍鄰近天后宮、順承門、篤行十村...等古蹟遺址，是喜歡探訪古蹟文化的遊客們最適合的一個景點。,886-6-9261141,澎湖縣馬公市民族路22號,880,澎湖縣,馬公市,,Sun 24 hours；Mon 24 hours；Tue 24 hours；Wed 24 hours；Thu 24 hours；Fri 24 hours；Sat 24 hours,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20170426090743612909226.JPG,澎湖廳憲兵隊是保有澎湖當地風情的日式建築,,,,,https://goo.gl/maps/4i2AK5w2SUr,A15010200H,119.56396,23.56519,,1,,,9,,,,,,,,2023/10/30 13:59
C1_A15010200H_000139,馬公金龜頭?臺,,馬公金龜頭?臺地當澎湖島西側的馬公半島極西，媽宮城西南門外，媽宮澳(今馬公灣)西南的龜頭山上，與大山嶼舊稱「蛇頭」的風櫃尾蛇頭山東西斜對，共扼馬公港門；於西元1887年由總兵吳宏洛所建，配備有七、十、十二吋口徑阿姆斯壯後膛砲各一門，與西嶼東臺、西臺同為全澎戰力最強大之砲台，本?臺為劉銘傳新築九座砲台之一，不僅與西嶼西臺、西嶼東臺同時興建，同時是當時四座?臺中最重要的一座，因而格外具有歷史價值。穹隆式兵房是金龜頭?臺最主要的建築形式，也是澎湖地區砲台的特色。現在的金龜頭?臺四周的土垣、砲台掩體、砲台底座、入口處的牌樓皆保存良好，土垣則使用澎湖最知名的玄武岩疊砌，以水泥作為黏結接合的材料。昔日廝殺的煙硝已隨著時光荏苒為之消散，充滿歲月履痕的金龜頭?臺如今已經過修復，帶著古老的故事及新面貌與遊客見面，於106年4月26日開放參觀；而鄰近的潘安邦故居、天后宮、順承門、篤行十村…等古蹟也是值得一遊的好所在，喜歡古蹟文化的遊客們絕對不能錯過。猶如小半島的金龜頭?臺帶著一絲絲古意，在傍晚時分，隨著落日餘暉泛著柔光別有一番宜人的風情，是欣賞黃昏美景的勝地。（圖片來源：澎湖縣政府文化局）,昔日廝殺的煙硝已隨著時光荏苒為之消散，充滿歲月履痕的金龜頭?臺如今已經過修復，帶著古老的故事及新面貌與遊客見面，於106年4月26日開放參觀。,886-6-9261141,澎湖縣馬公市介壽路7號,880,澎湖縣,馬公市,,Sun 24 hours；Mon 24 hours；Tue 24 hours；Wed 24 hours；Thu 24 hours；Fri 24 hours；Sat 24 hours,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20170425115334875462405.png,土垣則使用玄武岩疊砌,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230201153634404904.JPG,馬公金龜頭?臺,https://www.penghu-nsa.gov.tw/FileDownload/TravelInformation/Big/20230201153634357017.JPG,馬公金龜頭?臺,https://goo.gl/maps/uqgSwVqmwjL2,A15010200H,119.56074,23.56417,,1,,,4,,,,,,,,2023/10/30 15:49
C1_A15010300H_000012,新光兆豐休閒農場,,大眾運輸點此連結&gt;&gt;&gt;台灣好行-縱谷花蓮線資訊(時刻表/票價表)無障礙公車預約&gt;&gt;&gt;&gt;台灣好行無障礙預約資訊深受小朋友歡迎的新光兆豐休閒農場，設有多種遊樂設施、放牧區、生態鳥園、鸚鵡園等，來到這裡可看見孔雀在農場中漫步，並能夠近距離拿著奶瓶餵小牛，而廣大遼闊的青青草原可以讓人盡情跑跳，不僅如此，夏日還有開放戲水區，還能令大人小孩快樂地打水仗，度過歡樂的時光。被群山圍繞的兆豐農場，是一座水美草豐、生氣盎然的休閒渡假農場，鮮美的牧草生產出優質的鮮奶，製作出好吃的奶酪、鮮奶冰淇淋，廣受旅客的喜愛。除了吃鮮奶製作的甜點、看乳牛之外，這裡也有壯觀的歐式花園、一年四季皆呈現不同風情的花海，以及二子山溫泉，讓人享受多種的休閒活動。沿著農場中的步道騎著電動車或鐵馬，到動物區看討喜又可愛北美浣熊、台灣山羌，對植物有興趣的遊客，也可以在水生植物生態區、溫室、沙漠植物園及藥用植物園等區域，探尋頗具特色的各類植物，欣賞這裡迷人的風景，來趟精彩豐富的農場親子遊。,大眾運輸點此連結&gt;&gt;&gt;台灣好行-縱谷花蓮線資訊(時刻表/票價表)無障礙公車預約&gt;&gt;&gt;&gt;台灣好行無障礙預約資訊深受小朋友歡迎的新光兆豐休閒農場，設有多種遊樂設施、放牧區、生態鳥園、鸚鵡園等，來到這裡可看見孔雀在農場中漫步，並能夠近距離拿著奶瓶餵小牛，而廣大遼闊的青青草原可以讓人盡情跑跳，不僅如此，夏日還有開放戲水區，還能令大人小孩快樂地打水仗，度過歡樂的時光。被群山圍繞的兆豐農場，是一座水美草豐、生氣盎然的休閒渡假農場，鮮美的牧草生產出優質的鮮奶，製作出好吃的奶酪、鮮奶冰淇淋，廣受旅客的喜愛。除了吃鮮奶製作的甜點、看乳牛之外，這裡也有壯觀的歐式花園、一年四季皆呈現不同風情的花海，以及二子山溫泉，讓人享受多種的休閒活動。沿著農場中的步道騎著電動車或鐵馬，...,886-3-8772666,花蓮縣975鳳林鎮林榮里永福街20號,975,花蓮縣,鳳林鎮,,08:30-17:00,https://www.erv-nsa.gov.tw/image/10520/640x480,壯觀的歐式花園,,,,,,A15010300H,121.46304,23.802,,2,9,12,,,,,,1.全票：$350元2.優待票：$250元（13歲(含)以上至18歲以下青少年、65歲以上老人）3.學童票：$200元（6歲-12歲(含)之童）4.博幼票：$175元（身障朋友及陪...,來農場騎乘協力車逛逛吧，除了放鬆心情，和朋友或家人一同享受悠閒的陽光午後之外，還有好多可愛的小動物們在農場歡迎你喔~,,2023/12/21 21:02
